pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
12169325,rTMS over the cerebellum can increase corticospinal excitability through a spinal mechanism involving activation of peripheral nerve fibres.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12169325/
12165364,Correlation of cerebral blood flow and treatment effects of repetitive transcranial magnetic stimulation in depressed patients.,2002,Psychiatry research,"Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12165364/
12154150,Repetitive transcranial magnetic stimulation treatment of comorbid posttraumatic stress disorder and major depression.,2002,The Journal of neuropsychiatry and clinical neurosciences,Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12154150/
12151785,Time course of induction of increased human motor cortex excitability by nerve stimulation.,2002,Neuroreport,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12151785/
12140013,Abnormal conditioning effect of transcranial magnetic stimulation on soleus H-reflex during voluntary movement in Parkinson's disease.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12140013/
12140012,Dual modulating effects of amphetamine on neuronal excitability and stimulation-induced plasticity in human motor cortex.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12140012/
12140009,Different patterns of excitation and inhibition of the small hand and forearm muscles from magnetic brain stimulation in humans.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12140009/
12140008,The effects of subthreshold 1 Hz repetitive TMS on cortico-cortical and interhemispheric coherence.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12140008/
12140007,Congenital hemiparesis: different functional reorganization of somatosensory and motor pathways.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Case Reports; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12140007/
12140004,Modulation of input-output curves by low and high frequency repetitive transcranial magnetic stimulation of the motor cortex.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12140004/
12138303,Repetitive transcranial magnetic stimulation for the treatment of chronic pain - a pilot study.,2002,European neurology,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12138303/
12137362,Stability of maps of human motor cortex made with transcranial magnetic stimulation.,2002,Brain topography,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12137362/
12136391,Phosphene thresholds evoked by transcranial magnetic stimulation are insensitive to short-lasting variations in ambient light.,2002,Experimental brain research,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12136391/
12135979,Motor cortical disinhibition in the unaffected hemisphere after unilateral cortical stroke.,2002,Brain : a journal of neurology,Journal Article,master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12135979/
12131743,Segmental recording of cortical motor evoked potentials from thoracic paravertebral myotomes in complete spinal cord injury.,2002,Spine,"Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12131743/
12115976,Central fatigue and motor cortical excitability during repeated shortening and lengthening actions.,2002,Muscle & nerve,Clinical Trial; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12115976/
12112202,Therapeutic efficacy of bilateral prefrontal slow repetitive transcranial magnetic stimulation in depressed patients with Parkinson's disease: an open study.,2002,Movement disorders : official journal of the Movement Disorder Society,Clinical Trial; Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12112202/
12112192,Repetitive magnetic stimulation of cortical motor areas in Parkinson's disease: implications for the pathophysiology of cortical function.,2002,Movement disorders : official journal of the Movement Disorder Society,Comparative Study; Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12112192/
12112106,Effects of ovarian hormones on human cortical excitability.,2002,Annals of neurology,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12112106/
12112060,In vivo study indicating loss of intracortical inhibition in tumor-associated epilepsy.,2002,Annals of neurology,Comparative Study; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12112060/
12110957,Modulation of visual cortical excitability in migraine with aura: effects of 1 Hz repetitive transcranial magnetic stimulation.,2002,Experimental brain research,Comparative Study; Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12110957/
12107621,A transcranial magnetic stimulation study of the effects of olanzapine and risperidone on motor cortical excitability in patients with schizophrenia.,2002,Psychopharmacology,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12107621/
12101049,Modulations in corticomotor excitability during passive upper-limb movement: is there a cortical influence?,2002,Brain research,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12101049/
