pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
25659527,EEG oscillations: From correlation to causality.,2016,2016 May,2015 Feb 4,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Int J Psychophysiol,103,,12-21,10.1016/j.ijpsycho.2015.02.003,,Herrmann CS; Strüber D; Helfrich RF; Engel AK,4,Engel AK,"Journal Article; Review; Research Support, Non-U.S. Gov't",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/25659527/
25619798,Ameliorating treatment-refractory depression with intranasal ketamine: potential NMDA receptor actions in the pain circuitry representing mental anguish.,2016,2016 Feb,2015 Jan 26,CNS spectrums,CNS Spectr,21,1,12-22,10.1017/S1092852914000686,PMC4515405,Opler LA; Opler MG; Arnsten AF,3,Arnsten AF,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/25619798/
25581213,Repetitive Transcranial Magnetic Stimulation for Fibromyalgia: Systematic Review and Meta-Analysis.,2016,2016 Mar,2015 Jan 12,Pain practice : the official journal of World Institute of Pain,Pain Pract,16,3,294-304,10.1111/papr.12276,,Knijnik LM; Dussán-Sarria JA; Rozisky JR; Torres IL; Brunoni AR; Fregni F; Caumo W,7,Caumo W,Journal Article; Meta-Analysis; Systematic Review,True,False,True,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/25581213/
25471324,Brain stimulation treatments in bipolar disorder: A review of the current literature.,2016,2016 Oct,2014 Dec 4,The world journal of biological psychiatry : the official journal of the World Federation of Societies of Biological Psychiatry,World J Biol Psychiatry,17,7,482-94,10.3109/15622975.2014.984630,,Oldani L; Altamura AC; Abdelghani M; Young AH,4,Young AH,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/25471324/
29787180,Synaptic and Axonal Plasticity Induction in the Human Cerebral Cortex.,2015,2015,,,,,,,10.1007/978-4-431-55651-0_24,,Nakao K; Minato N; Uemoto S; Ugawa Y,4,Ugawa Y,Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/29787180/
27703728,Self-harm and suicidal acts: a suitable case for treatment of impulsivity-driven behaviour with repetitive transcranial magnetic stimulation (rTMS).,2015,2015 Jun,2015 Sep 2,BJPsych open,BJPsych Open,1,1,87-91,10.1192/bjpo.bp.115.000315,PMC4995566,Tracy DK; Shergill SS; David AS; Fonagy P; Zaman R; Downar J; Eliott E; Bhui K,8,Bhui K,Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/27703728/
26978489,[Repetitive transcranial magnetic stimulation in neurology and psychiatry].,2015,2015,,Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,Zh Nevrol Psikhiatr Im S S Korsakova,115,12,7-18,10.17116/jnevro20151151127-18,,Chervyakov AV; Poydasheva AG; Korzhova JE; Suponeva NA; Chernikova LA; Piradov MA,6,Piradov MA,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26978489/
26918135,Update on Neuromodulation for Treatment-Resistant Depression.,2015,2015,2015 Dec 2,F1000Research,F1000Res,4,,,10.12688/f1000research.6633.1,PMC4754006,Bewernick B; Schlaepfer TE,2,Schlaepfer TE,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26918135/
26889202,Neuroplasticity in post-stroke gait recovery and noninvasive brain stimulation.,2015,2015 Dec,,Neural regeneration research,Neural Regen Res,10,12,2072-80,10.4103/1673-5374.172329,PMC4730838,Xu Y; Hou QH; Russell SD; Bennett BC; Sellers AJ; Lin Q; Huang DF,7,Huang DF,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26889202/
26817351,[Transcranial magnetic stimulation in psychiatric therapy].,2015,2015,,Przeglad lekarski,Przegl Lek,72,7,371-5,,,Zyss T; Rachel W; Datka W; Dudek D; Zięba A; Gorczyca P; Hese RT; Szwajca K; Piekoszewski W,9,Piekoszewski W,English Abstract; Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26817351/
26776393,[Negative symptoms of schizophrenia: from electrophysiology to electrotherapy].,2015,2015 Dec,,L'Encephale,Encephale,41,6 Suppl 1,6S50-6,10.1016/S0013-7006(16)30011-2,,Micoulaud Franchi JA; Quiles C; Belzeaux R; Adida M; Azorin JM,5,Azorin JM,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26776393/
26776392,[Negative symptoms in schizophrenia: new pharmacological approaches].,2015,2015 Dec,,L'Encephale,Encephale,41,6 Suppl 1,6S41-9,10.1016/S0013-7006(16)30010-0,,Lodovighi MA; Palomba A; Belzeaux R; Adida M; Azorin JM,5,Azorin JM,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26776392/
26696834,Lasting EEG/MEG Aftereffects of Rhythmic Transcranial Brain Stimulation: Level of Control Over Oscillatory Network Activity.,2015,2015,2015 Dec 15,Frontiers in cellular neuroscience,Front Cell Neurosci,9,,477,10.3389/fncel.2015.00477,PMC4678227,Veniero D; Vossen A; Gross J; Thut G,4,Thut G,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26696834/
26693425,Telemedicine for diabetes care: An Indian perspective - feasibility and efficacy.,2015,2015 Nov-Dec,,Indian journal of endocrinology and metabolism,Indian J Endocrinol Metab,19,6,764-9,10.4103/2230-8210.167560,PMC4673803,Kesavadev J; Saboo B; Shankar A; Krishnan G; Jothydev S,5,Jothydev S,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26693425/
26682065,Transcranial Magnetic Stimulation for Status Epilepticus.,2015,2015,2015 Nov 22,Epilepsy research and treatment,Epilepsy Res Treat,2015,,678074,10.1155/2015/678074,PMC4670661,Zeiler FA; Matuszczak M; Teitelbaum J; Gillman LM; Kazina CJ,5,Kazina CJ,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26682065/
26664122,Risk of seizures in transcranial magnetic stimulation: a clinical review to inform consent process focused on bupropion.,2015,2015,2015 Nov 30,Neuropsychiatric disease and treatment,Neuropsychiatr Dis Treat,11,,2975-87,10.2147/NDT.S91126,PMC4670017,Dobek CE; Blumberger DM; Downar J; Daskalakis ZJ; Vila-Rodriguez F,5,Vila-Rodriguez F,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26664122/
26663136,Non-pharmacological interventions for depression in adults and children with traumatic brain injury.,2015,2015 Dec 14,2015 Dec 14,The Cochrane database of systematic reviews,Cochrane Database Syst Rev,2015,12,CD009871,10.1002/14651858.CD009871.pub2,PMC8761477,Gertler P; Tate RL; Cameron ID,3,Cameron ID,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26663136/
26635516,Non-invasive Central and Peripheral Stimulation: New Hope for Essential Tremor?,2015,2015,2015 Nov 18,Frontiers in neuroscience,Front Neurosci,9,,440,10.3389/fnins.2015.00440,PMC4649015,Chalah MA; Lefaucheur JP; Ayache SS,3,Ayache SS,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26635516/
26616303,Acute reduction in anxiety after deep transcranial magnetic stimulation (DTMS) in unipolar major depression- a systematic review and meta-analysis.,2015,2015 Dec 30,2015 Nov 19,Psychiatry research,Psychiatry Res,230,3,971-4,10.1016/j.psychres.2015.11.032,,Kedzior KK; Gellersen HM; Roth Y; Zangen A,4,Zangen A,Journal Article; Meta-Analysis; Systematic Review,True,False,True,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26616303/
26606017,High Frequency Repetitive Transcranial Magnetic Stimulation Therapy For Chronic Neuropathic Pain: A Meta-analysis.,2015,2015 Nov,,Pain physician,Pain Physician,18,6,E1029-46,,,Jin Y; Xing G; Li G; Wang A; Feng S; Tang Q; Liao X; Guo Z; McClure MA; Mu Q,10,Mu Q,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't",False,False,True,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26606017/
26598772,Consensus Paper: Probing Homeostatic Plasticity of Human Cortex With Non-invasive Transcranial Brain Stimulation.,2015,2015 Sep-Oct,,Brain stimulation,Brain Stimul,8,5,993-1006,10.1016/j.brs.2015.06.017,,Karabanov A; Ziemann U; Hamada M; George MS; Quartarone A; Classen J; Massimini M; Rothwell J; Siebner HR,9,Siebner HR,"Corrected and Republished Article; Journal Article; Research Support, Non-U.S. Gov't; Review; Consensus Statement",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26598772/
26592232,A critical overview of the current myofascial pain literature - October 2015.,2015,2015 Oct,2015 Oct 22,Journal of bodywork and movement therapies,J Bodyw Mov Ther,19,4,736-46,10.1016/j.jbmt.2015.09.003,,Dommerholt J; Grieve R; Hooks T; Layton M,4,Layton M,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26592232/
26580744,Effects of Repetitive Transcranial Magnetic Stimulation in the Rehabilitation of Communication and Deglutition Disorders: Systematic Review of Randomized Controlled Trials.,2015,2015,2015 Nov 19,Folia phoniatrica et logopaedica : official organ of the International Association of Logopedics and Phoniatrics (IALP),Folia Phoniatr Logop,67,2,97-105,10.1159/000439128,,Gadenz CD; Moreira Tde C; Capobianco DM; Cassol M,4,Cassol M,Journal Article; Systematic Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26580744/
26579223,Transcranial magnetic stimulation to understand pathophysiology and as potential treatment for neurodegenerative diseases.,2015,2015,2015 Nov 16,Translational neurodegeneration,Transl Neurodegener,4,,22,10.1186/s40035-015-0045-x,PMC4647804,Ni Z; Chen R,2,Chen R,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26579223/
26579069,A Review of Transcranial Magnetic Stimulation and Multimodal Neuroimaging to Characterize Post-Stroke Neuroplasticity.,2015,2015,2015 Oct 29,Frontiers in neurology,Front Neurol,6,,226,10.3389/fneur.2015.00226,PMC4625082,Auriat AM; Neva JL; Peters S; Ferris JK; Boyd LA,5,Boyd LA,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26579069/
26578927,Changes in brain connectivity related to the treatment of depression measured through fMRI: a systematic review.,2015,2015,2015 Nov 3,Frontiers in human neuroscience,Front Hum Neurosci,9,,582,10.3389/fnhum.2015.00582,PMC4630287,Gudayol-Ferré E; Peró-Cebollero M; González-Garrido AA; Guàrdia-Olmos J,4,Guàrdia-Olmos J,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26578927/
26573660,[Transcranial direct current stimulation for depressive disorders].,2015,2015 Dec,,Der Nervenarzt,Nervenarzt,86,12,1492-9,10.1007/s00115-015-4322-9,,Aust S; Palm U; Padberg F; Bajbouj M,4,Bajbouj M,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26573660/
26573324,A systematic review for the antidepressant effects of sleep deprivation with repetitive transcranial magnetic stimulation.,2015,2015 Nov 14,2015 Nov 14,BMC psychiatry,BMC Psychiatry,15,,282,10.1186/s12888-015-0674-8,PMC4647580,Tang Q; Li G; Wang A; Liu T; Feng S; Guo Z; Chen H; He B; McClure MA; Ou J; Xing G; Mu Q,12,Mu Q,"Journal Article; Research Support, Non-U.S. Gov't; Systematic Review",True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26573324/
26567042,[Therapeutic applications of closed-loop brain stimulation. Success and expectations].,2015,2015 Dec,,Der Nervenarzt,Nervenarzt,86,12,1523-7,10.1007/s00115-015-4318-5,,Zrenner C; Ziemann U,2,Ziemann U,English Abstract; Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26567042/
26553177,[The social brain: neurobiological bases of clinical interest].,2015,2015 Nov 16,,Revista de neurologia,Rev Neurol,61,10,458-70,,,Álvaro-González LC,1,Álvaro-González LC,English Abstract; Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26553177/
26541384,"Modeling the effects of noninvasive transcranial brain stimulation at the biophysical, network, and cognitive level.",2015,2015,2015 Jul 29,Progress in brain research,Prog Brain Res,222,,261-87,10.1016/bs.pbr.2015.06.014,,Hartwigsen G; Bergmann TO; Herz DM; Angstmann S; Karabanov A; Raffin E; Thielscher A; Siebner HR,8,Siebner HR,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/26541384/
26541383,Understanding the biophysical effects of transcranial magnetic stimulation on brain tissue: the bridge between brain stimulation and cognition.,2015,2015,2015 Aug 4,Progress in brain research,Prog Brain Res,222,,229-59,10.1016/bs.pbr.2015.06.015,,Neggers SF; Petrov PI; Mandija S; Sommer IE; van den Berg NA,5,van den Berg NA,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26541383/
