pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
19922858,Brain rhythms: enhancing memories.,2009,2009 Nov 17,,Current biology : CB,Curr Biol,19,21,R992-4,10.1016/j.cub.2009.09.034,,Robertson EM,1,Robertson EM,Comment; Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19922858/
19922582,Cortical disinhibition in diabetic patients with neuropathic pain.,2009,2009 Dec,,Acta neurologica Scandinavica,Acta Neurol Scand,120,6,383-8,10.1111/j.1600-0404.2009.01235.x,,Turgut N; Altun BU,2,Altun BU,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19922582/
19922372,Effects of transcranial magnetic stimulation over the cerebellum on triphasic electromyographic pattern.,2009,2009,,The International journal of neuroscience,Int J Neurosci,119,10,1523-37,10.1080/00207450902938248,,Hiraoka K; Sugiyama K; Abe K,3,Abe K,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,True,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19922372/
19922121,Progression in primary lateral sclerosis: a prospective analysis.,2009,2009 Oct-Dec,,Amyotrophic lateral sclerosis : official publication of the World Federation of Neurology Research Group on Motor Neuron Diseases,Amyotroph Lateral Scler,10,5-6,339-46,10.3109/17482960903171136,PMC3434688,Floeter MK; Mills R,2,Mills R,"Journal Article; Research Support, N.I.H., Intramural",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19922121/
19913663,Transcranial magnetic stimulation in Gilles de la Tourette syndrome.,2009,2009 Dec,,Journal of psychosomatic research,J Psychosom Res,67,6,591-8,10.1016/j.jpsychores.2009.07.014,,Orth M,1,Orth M,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19913663/
19913428,Brain oscillatory substrates of visual short-term memory capacity.,2009,2009 Nov 17,,Current biology : CB,Curr Biol,19,21,1846-52,10.1016/j.cub.2009.08.062,,Sauseng P; Klimesch W; Heise KF; Gruber WR; Holz E; Karim AA; Glennon M; Gerloff C; Birbaumer N; Hummel FC,10,Hummel FC,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19913428/
19912337,Cerebellar involvement in timing accuracy of rhythmic finger movements in essential tremor.,2009,2009 Nov,2009 Nov 11,The European journal of neuroscience,Eur J Neurosci,30,10,1971-9,10.1111/j.1460-9568.2009.06984.x,,Avanzino L; Bove M; Tacchino A; Ruggeri P; Giannini A; Trompetto C; Abbruzzese G,7,Abbruzzese G,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19912337/
19912330,Repetitive transcranial magnetic stimulation over the right dorsolateral prefrontal cortex decreases valuations during food choices.,2009,2009 Nov,2009 Nov 11,The European journal of neuroscience,Eur J Neurosci,30,10,1980-8,10.1111/j.1460-9568.2009.06991.x,,Camus M; Halelamien N; Plassmann H; Shimojo S; O'Doherty J; Camerer C; Rangel A,7,Rangel A,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19912330/
19912329,Disruptions to human speed perception induced by motion adaptation and transcranial magnetic stimulation.,2009,2009 Nov,2009 Nov 11,The European journal of neuroscience,Eur J Neurosci,30,10,1989-98,10.1111/j.1460-9568.2009.06993.x,,Burton MP; McKeefry DJ; Barrett BT; Vakrou C; Morland AB,5,Morland AB,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19912329/
19912123,"Depression in adolescents: current treatments, suicidality and evaluation of novel treatment strategies.",2009,2009 Oct,,Bosnian journal of basic medical sciences,Bosn J Basic Med Sci,9 Suppl 1,Suppl 1,S83-S88,10.17305/bjbms.2009.2768,PMC5655177,Smajkic A,1,Smajkic A,Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19912123/
19910769,Intraoperative neurophysiologic spinal cord monitoring in thoracolumbar burst fractures.,2009,2009 Nov 15,,Spine,Spine (Phila Pa 1976),34,24,2662-8,10.1097/BRS.0b013e3181bf151b,,Castellon AT; Meves R; Avanzi O,3,Avanzi O,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19910769/
19909705,What is the efficacy of physical therapeutics for treating neuropathic pain in spinal cord injury patients?,2009,2009 Mar,2009 Feb 14,Annals of physical and rehabilitation medicine,Ann Phys Rehabil Med,52,2,149-66,10.1016/j.rehab.2008.12.006,,Fattal C; Kong-A-Siou D; Gilbert C; Ventura M; Albert T,5,Albert T,Consensus Statement; Journal Article,False,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19909705/
19909666,Transcranial magnetic stimulation in the treatment of psychiatric disorders.,2009,2009 Dec,,Current psychiatry reports,Curr Psychiatry Rep,11,6,447-52,10.1007/s11920-009-0068-z,,Kim DR; Pesiridou A; O'Reardon JP,3,O'Reardon JP,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19909666/
19909665,Pregnancy and depression: exploring a new potential treatment option.,2009,2009 Dec,,Current psychiatry reports,Curr Psychiatry Rep,11,6,443-6,10.1007/s11920-009-0067-0,,Kim DR; Gonzalez J; O'Reardon JP,3,O'Reardon JP,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/19909665/
19902813,Repetitive transcranial magnetic stimulation in patients with progressive supranuclear palsy: a pilot study.,2009,2009 Sep,,Acta neurologica Belgica,Acta Neurol Belg,109,3,200-4,,,Santens P; Sieben A; De Letter M,3,De Letter M,Clinical Trial; Journal Article,False,False,False,True,False,master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19902813/
19901183,What is really new in progressive muscle atrophy?,2009,2009 Nov,,Archives of neurology,Arch Neurol,66,11,1428-9; author replu 1429,10.1001/archneurol.2009.254,,de Carvalho M; Swash M,2,Swash M,Comment; Letter,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19901183/
19899694,[Study of the motor cortex excitability in the task of holding load].,2009,2009 Sep-Oct,,Fiziologiia cheloveka,Fiziol Cheloveka,35,5,71-8,,,Kazennikov OV; Levik IuS,2,Levik IuS,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19899694/
19897791,Emotion and motor preparation: A transcranial magnetic stimulation study of corticospinal motor tract excitability.,2009,2009 Dec,,"Cognitive, affective & behavioral neuroscience",Cogn Affect Behav Neurosci,9,4,380-8,10.3758/CABN.9.4.380,,Coombes SA; Tandonnet C; Fujiyama H; Janelle CM; Cauraugh JH; Summers JJ,6,Summers JJ,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19897791/
19896907,Update on autism: a review of 1300 reports published in 2008.,2009,2009 Dec,2009 Nov 6,Epilepsy & behavior : E&B,Epilepsy Behav,16,4,569-89,10.1016/j.yebeh.2009.09.023,,Hughes JR,1,Hughes JR,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19896907/
19894000,Repetitive transcranial magnetic stimulation over bilateral hemispheres enhances motor function and training effect of paretic hand in patients after stroke.,2009,2009 Nov,,Journal of rehabilitation medicine,J Rehabil Med,41,13,1049-54,10.2340/16501977-0454,,Takeuchi N; Tada T; Toshima M; Matsuo Y; Ikoma K,5,Ikoma K,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",False,False,False,False,True,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19894000/
19893105,The efficacy of two protocols for inducing motor cortex plasticity in healthy humans--TMS study.,2009,2009,,General physiology and biophysics,Gen Physiol Biophys,28 Spec No,,228-34,,,Ilić NV; Sajić J; Misković M; Krstić J; Milanović S; Vesović-Potić V; Ljubisavljević M; Ilić TV,8,Ilić TV,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/19893105/
19890238,HF-rTMS treatment in medication-resistant melancholic depression: results from 18FDG-PET brain imaging.,2009,2009 Aug,,CNS spectrums,CNS Spectr,14,8,439-48,10.1017/s1092852900020411,,Baeken C; De Raedt R; Van Hove C; Clerinx P; De Mey J; Bossuyt A,6,Bossuyt A,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19890238/
19886019,[Transcranial magneto- and electrostimulation in patients with obesity and erectile dysfunction].,2009,2009 Sep-Oct,,"Voprosy kurortologii, fizioterapii, i lechebnoi fizicheskoi kultury",Vopr Kurortol Fizioter Lech Fiz Kult,,5,30-3,,,Ponomarenko GN; Bin'iash TG; Raĭgorodskiĭ IuM; Guliaev AS; Shul'diakov VA; Kiriliuk AM; Vartanova LIu,7,Vartanova LIu,Clinical Trial; English Abstract; Journal Article,False,False,False,True,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19886019/
19884627,"Much cheaper, almost as good: decrementally cost-effective medical innovation.",2009,2009 Nov 3,,Annals of internal medicine,Ann Intern Med,151,9,662-7,10.7326/0003-4819-151-9-200911030-00011,,Nelson AL; Cohen JT; Greenberg D; Kent DM,4,Kent DM,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19884627/
19876678,"Repetitive transcranial magnetic stimulation for the treatment of negative symptoms in residual schizophrenia: rationale and design of a sham-controlled, randomized multicenter study.",2009,2009 Nov,,European archives of psychiatry and clinical neuroscience,Eur Arch Psychiatry Clin Neurosci,259 Suppl 2,,S189-97,10.1007/s00406-009-0060-y,,Cordes J; Falkai P; Guse B; Hasan A; Schneider-Axmann T; Arends M; Winterer G; Wölwer W; Ben Sliman E; Ramacher M; Schmidt-Kraepelin C; Ohmann C,20,Wobrock T,"Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",False,False,False,False,True,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19876678/
19858227,Motor cortex plasticity induced by paired associative stimulation is enhanced in physically active individuals.,2009,2009 Dec 15,,The Journal of physiology,J Physiol,587,Pt 24,5831-42,10.1113/jphysiol.2009.181834,PMC2808543,Cirillo J; Lavender AP; Ridding MC; Semmler JG,4,Semmler JG,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19858227/
19855366,Paliperidon mediated modification of cortical inhibition.,2009,2009,,Neuro endocrinology letters,Neuro Endocrinol Lett,30,3,396-9,,,Prikryl R; Ustohal L; Kucerova HP; Ceskova E,4,Ceskova E,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19855366/
19846713,The differential role of motor cortex in stretch reflex modulation induced by changes in environmental mechanics and verbal instruction.,2009,2009 Oct 21,,The Journal of neuroscience : the official journal of the Society for Neuroscience,J Neurosci,29,42,13255-63,10.1523/JNEUROSCI.0892-09.2009,PMC2791059,Shemmell J; An JH; Perreault EJ,3,Perreault EJ,"Journal Article; Research Support, N.I.H., Extramural",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19846713/
19842348,Transcranial magnetic stimulation: summary of the proceedings of the Twenty-Sixth Annual Meeting of the International Tinnitus Forum.,2009,2009,,The international tinnitus journal,Int Tinnitus J,15,1,62-78,,,Shulman A,1,Shulman A,"Conference Proceedings; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19842348/
19836995,Corticospinal activation confounds cerebellar effects of posterior fossa stimuli.,2009,2009 Dec,,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,120,12,2109-2113,10.1016/j.clinph.2009.08.021,PMC2852652,Fisher KM; Lai HM; Baker MR; Baker SN,4,Baker SN,"Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",False,False,False,False,True,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19836995/
19836243,Preperceptual and stimulus-selective enhancement of low-level human visual cortex excitability by sounds.,2009,2009 Nov 17,2009 Oct 15,Current biology : CB,Curr Biol,19,21,1799-805,10.1016/j.cub.2009.09.027,,Romei V; Murray MM; Cappe C; Thut G,4,Thut G,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19836243/
19833810,Corticomotor plasticity and learning of a ballistic thumb training task are diminished in older adults.,2009,2009 Dec,2009 Oct 15,"Journal of applied physiology (Bethesda, Md. : 1985)",J Appl Physiol (1985),107,6,1874-83,10.1152/japplphysiol.00443.2009,,Rogasch NC; Dartnall TJ; Cirillo J; Nordstrom MA; Semmler JG,5,Semmler JG,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19833810/
19833552,"Safety, ethical considerations, and application guidelines for the use of transcranial magnetic stimulation in clinical practice and research.",2009,2009 Dec,2009 Oct 14,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,120,12,2008-2039,10.1016/j.clinph.2009.08.016,PMC3260536,Rossi S; Hallett M; Rossini PM; Pascual-Leone A; Safety of TMS Consensus Group,5,Pascual-Leone A,"Consensus Statement; Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19833552/
19833170,Reduced cortico-motor facilitation in a normal sample with high traits of autism.,2009,2009 Dec 25,2009 Oct 13,Neuroscience letters,Neurosci Lett,467,2,173-7,10.1016/j.neulet.2009.10.033,,Puzzo I; Cooper NR; Vetter P; Russo R; Fitzgerald PB,5,Fitzgerald PB,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19833170/
19830574,Efficacy of transcranial magnetotherapy in the complex treatment of alcohol withdrawal syndrome.,2009,2009 Nov,,Neuroscience and behavioral physiology,Neurosci Behav Physiol,39,9,891-5,10.1007/s11055-009-9206-7,,Staroverov AT; Zhukov OB; Raigorodskii YM,3,Raigorodskii YM,Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/19830574/
