pmid,query_lanes,lane_count,pubmed_url
18718337,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18718337/
18718335,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18718335/
18718334,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18718334/
18718324,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18718324/
18717717,master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18717717/
18716208,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,3,https://pubmed.ncbi.nlm.nih.gov/18716208/
18715892,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18715892/
18712373,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,3,https://pubmed.ncbi.nlm.nih.gov/18712373/
18710083,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,5,https://pubmed.ncbi.nlm.nih.gov/18710083/
18708491,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18708491/
18708141,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,3,https://pubmed.ncbi.nlm.nih.gov/18708141/
18704979,master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18704979/
18704978,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18704978/
18704101,clinical_depression_protocols; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,6,https://pubmed.ncbi.nlm.nih.gov/18704101/
18703005,guidelines_consensus_reviews; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18703005/
18702707,dosing_protocol_variants; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18702707/
18702693,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18702693/
18702585,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18702585/
18702578,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18702578/
18701691,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18701691/
18693298,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18693298/
18691450,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18691450/
18689289,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,4,https://pubmed.ncbi.nlm.nih.gov/18689289/
18687979,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18687979/
18687358,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,3,https://pubmed.ncbi.nlm.nih.gov/18687358/
18687025,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18687025/
18684904,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18684904/
18684310,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18684310/
18682848,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18682848/
18682842,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,3,https://pubmed.ncbi.nlm.nih.gov/18682842/
18678765,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity,4,https://pubmed.ncbi.nlm.nih.gov/18678765/
18677632,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18677632/
18677184,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18677184/
18676596,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18676596/
18675046,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,4,https://pubmed.ncbi.nlm.nih.gov/18675046/
18672027,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18672027/
18671460,guidelines_consensus_reviews; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18671460/
18670002,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,5,https://pubmed.ncbi.nlm.nih.gov/18670002/
18669680,master_tms_not_animal_only; medication_sleep_caffeine_state,2,https://pubmed.ncbi.nlm.nih.gov/18669680/
18669534,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18669534/
18669505,master_tms_not_animal_only; safety_side_effects_sensations,2,https://pubmed.ncbi.nlm.nih.gov/18669505/
18669200,guidelines_consensus_reviews; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18669200/
18667623,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,5,https://pubmed.ncbi.nlm.nih.gov/18667623/
18665355,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18665355/
18665102,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,6,https://pubmed.ncbi.nlm.nih.gov/18665102/
18663439,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18663439/
18663438,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18663438/
18662721,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18662721/
18662678,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18662678/
18662621,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18662621/
18662620,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18662620/
18661116,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications,4,https://pubmed.ncbi.nlm.nih.gov/18661116/
18658234,dosing_protocol_variants; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18658234/
18657454,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,5,https://pubmed.ncbi.nlm.nih.gov/18657454/
18657185,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18657185/
18653655,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations,4,https://pubmed.ncbi.nlm.nih.gov/18653655/
18645188,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18645188/
18643896,master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,3,https://pubmed.ncbi.nlm.nih.gov/18643896/
18639633,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,3,https://pubmed.ncbi.nlm.nih.gov/18639633/
18638930,dosing_protocol_variants; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18638930/
18635877,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18635877/
18635353,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18635353/
18633839,dosing_protocol_variants; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18633839/
18633797,master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18633797/
18632089,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18632089/
18628621,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,3,https://pubmed.ncbi.nlm.nih.gov/18628621/
18627671,guidelines_consensus_reviews; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18627671/
18627417,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18627417/
18626288,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18626288/
18625547,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18625547/
18617159,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18617159/
18612892,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18612892/
18601939,master_tms_not_animal_only; safety_side_effects_sensations,2,https://pubmed.ncbi.nlm.nih.gov/18601939/
18601912,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18601912/
18599542,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,4,https://pubmed.ncbi.nlm.nih.gov/18599542/
18599540,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18599540/
18599127,master_tms_not_animal_only; safety_side_effects_sensations,2,https://pubmed.ncbi.nlm.nih.gov/18599127/
18597745,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18597745/
18596422,master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18596422/
18596168,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18596168/
18596160,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18596160/
18594819,dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations,3,https://pubmed.ncbi.nlm.nih.gov/18594819/
18594753,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18594753/
18592229,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18592229/
18592223,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18592223/
18591492,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state,3,https://pubmed.ncbi.nlm.nih.gov/18591492/
18588952,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18588952/
18588914,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18588914/
18588912,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,3,https://pubmed.ncbi.nlm.nih.gov/18588912/
18588605,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18588605/
18588588,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18588588/
18586200,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18586200/
18582535,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,3,https://pubmed.ncbi.nlm.nih.gov/18582535/
18580815,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18580815/
18580581,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18580581/
18580562,master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,3,https://pubmed.ncbi.nlm.nih.gov/18580562/
18578602,dosing_protocol_variants; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18578602/
18575615,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18575615/
18575583,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,6,https://pubmed.ncbi.nlm.nih.gov/18575583/
18573820,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18573820/
18573511,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18573511/
18572984,master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications,3,https://pubmed.ncbi.nlm.nih.gov/18572984/
18571733,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,6,https://pubmed.ncbi.nlm.nih.gov/18571733/
18569560,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18569560/
18568813,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18568813/
18568624,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,5,https://pubmed.ncbi.nlm.nih.gov/18568624/
18566003,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,6,https://pubmed.ncbi.nlm.nih.gov/18566003/
18564052,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18564052/
18563400,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,4,https://pubmed.ncbi.nlm.nih.gov/18563400/
18562550,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,3,https://pubmed.ncbi.nlm.nih.gov/18562550/
18559096,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18559096/
18554670,master_tms_not_animal_only; mechanisms_neuroplasticity,2,https://pubmed.ncbi.nlm.nih.gov/18554670/
18548577,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18548577/
18541794,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,3,https://pubmed.ncbi.nlm.nih.gov/18541794/
18539345,guidelines_consensus_reviews; master_tms_not_animal_only,2,https://pubmed.ncbi.nlm.nih.gov/18539345/
18537115,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18537115/
18534554,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18534554/
18533272,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,5,https://pubmed.ncbi.nlm.nih.gov/18533272/
18525028,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18525028/
18524898,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18524898/
18520928,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18520928/
18520549,master_tms_not_animal_only,1,https://pubmed.ncbi.nlm.nih.gov/18520549/
18515299,master_tms_not_animal_only; technician_equipment_localization,2,https://pubmed.ncbi.nlm.nih.gov/18515299/
18515296,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,3,https://pubmed.ncbi.nlm.nih.gov/18515296/
18514741,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,4,https://pubmed.ncbi.nlm.nih.gov/18514741/
18514227,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,3,https://pubmed.ncbi.nlm.nih.gov/18514227/
